,Rank,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,OWN,Year,PlayerID
272,216,2,6,1.0,0,0,0,1,0,15,18.1,1.2,0.0%,2019,Treyvon Hester
273,44,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%,2013,Tanoh Kpassagnon92
274,328,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%,2014,Tanoh Kpassagnon92
275,348,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%,2015,Tanoh Kpassagnon92
276,405,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%,2016,Tanoh Kpassagnon92
277,186,7,6,2.0,0,0,0,0,0,16,29.8,1.9,3.0%,2017,Tanoh Kpassagnon92
278,241,3,1,0.0,0,0,0,0,0,13,7.8,0.6,3.0%,2018,Tanoh Kpassagnon92
279,71,21,8,4.0,2,0,1,1,0,16,79.8,5.0,3.0%,2019,Tanoh Kpassagnon92
280,45,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2013,Isaac Rochell98
281,326,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2014,Isaac Rochell98
282,350,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2015,Isaac Rochell98
283,408,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2016,Isaac Rochell98
284,232,4,0,1.0,0,0,0,0,0,3,15.0,5.0,1.5%,2017,Isaac Rochell98
285,79,18,11,5.0,1,1,0,0,0,16,77.0,4.8,1.5%,2018,Isaac Rochell98
286,217,3,7,1.0,1,0,0,0,0,16,18.0,1.1,1.5%,2019,Isaac Rochell98
287,46,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.6%,2013,DeMarcus Walker57
288,325,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.6%,2014,DeMarcus Walker57
289,351,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.6%,2015,DeMarcus Walker57
290,409,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.6%,2016,DeMarcus Walker57
291,223,7,0,1.0,0,0,0,0,0,10,17.0,1.7,1.6%,2017,DeMarcus Walker57
292,213,2,2,1.0,0,0,0,1,0,3,15.1,5.0,1.6%,2018,DeMarcus Walker57
293,124,13,9,4.0,1,0,0,0,0,10,56.5,5.7,1.6%,2019,DeMarcus Walker57
294,47,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Josh Carraway42
295,327,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Josh Carraway42
296,352,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Josh Carraway42
297,410,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Josh Carraway42
298,344,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,2017,Josh Carraway42
299,354,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Josh Carraway42
300,319,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Josh Carraway42
301,48,0,0,0.0,0,0,0,0,0,0,0.0,0.0,7.3%,2013,Larry Ogunjobi65
302,332,0,0,0.0,0,0,0,0,0,0,0.0,0.0,7.3%,2014,Larry Ogunjobi65
303,378,0,0,0.0,0,0,0,0,0,0,0.0,0.0,7.3%,2015,Larry Ogunjobi65
304,387,0,0,0.0,0,0,0,0,0,0,0.0,0.0,7.3%,2016,Larry Ogunjobi65
305,113,17,15,1.0,0,0,0,0,0,14,59.2,4.2,7.3%,2017,Larry Ogunjobi65
306,31,33,19,5.5,0,0,1,0,0,16,116.4,7.3,7.3%,2018,Larry Ogunjobi65
307,35,35,15,5.5,1,0,0,0,0,15,112.5,7.5,7.3%,2019,Larry Ogunjobi65
308,49,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2013,Carlos Watkins91
309,334,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2014,Carlos Watkins91
310,355,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2015,Carlos Watkins91
311,404,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2016,Carlos Watkins91
312,172,9,12,0.0,1,0,0,0,0,12,34.7,2.9,0.8%,2017,Carlos Watkins91
313,227,2,1,1.0,0,0,0,0,0,4,10.3,2.6,0.8%,2018,Carlos Watkins91
314,163,10,13,1.0,1,0,0,1,0,10,37.0,3.7,0.8%,2019,Carlos Watkins91
315,50,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2013,Dawuane Smoot94
316,336,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2014,Dawuane Smoot94
317,379,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2015,Dawuane Smoot94
318,389,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2016,Dawuane Smoot94
319,193,11,4,0.0,0,0,0,0,0,16,26.8,1.7,0.8%,2017,Dawuane Smoot94
320,239,3,1,0.0,0,0,0,0,0,8,7.8,1.0,0.8%,2018,Dawuane Smoot94
321,103,12,5,6.0,0,0,0,1,0,16,65.0,4.1,0.8%,2019,Dawuane Smoot94
322,51,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2013,Tarell Basham93
323,331,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2014,Tarell Basham93
324,380,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2015,Tarell Basham93
325,385,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2016,Tarell Basham93
326,201,5,2,2.0,0,0,1,0,0,15,23.6,1.6,0.7%,2017,Tarell Basham93
327,252,3,1,0.0,0,0,0,0,0,11,5.3,0.5,0.7%,2018,Tarell Basham93
328,99,16,12,2.0,6,1,0,1,0,16,67.0,4.2,0.7%,2019,Tarell Basham93
329,52,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.6%,2013,Grover Stewart90
330,333,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.6%,2014,Grover Stewart90
331,381,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.6%,2015,Grover Stewart90
332,386,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.6%,2016,Grover Stewart90
333,171,12,11,0.0,0,0,0,0,0,15,34.9,2.3,1.6%,2017,Grover Stewart90
334,189,8,9,0.0,0,0,0,0,0,15,24.0,1.6,1.6%,2018,Grover Stewart90
335,117,14,16,3.0,1,0,0,0,0,16,59.4,3.7,1.6%,2019,Grover Stewart90
336,53,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2013,Deadrin Senat94
337,285,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2014,Deadrin Senat94
338,326,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2015,Deadrin Senat94
339,321,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2016,Deadrin Senat94
340,314,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2017,Deadrin Senat94
341,160,15,14,0.0,0,0,0,0,0,15,36.7,2.4,0.8%,2018,Deadrin Senat94
342,464,0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.8%,2019,Deadrin Senat94
343,54,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2013,P.J. Hall92
344,322,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2014,P.J. Hall92
345,328,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2015,P.J. Hall92
346,323,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2016,P.J. Hall92
347,332,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2017,P.J. Hall92
348,152,16,7,0.0,2,0,0,0,0,14,40.0,2.9,0.8%,2018,P.J. Hall92
349,135,18,8,1.5,0,0,0,0,0,16,51.8,3.2,0.8%,2019,P.J. Hall92
350,55,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2013,Folorunso Fatukasi94
351,369,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2014,Folorunso Fatukasi94
352,283,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2015,Folorunso Fatukasi94
353,326,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2016,Folorunso Fatukasi94
354,339,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2017,Folorunso Fatukasi94
355,488,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.8%,2018,Folorunso Fatukasi94
356,131,14,13,1.0,1,0,0,0,0,15,54.0,3.6,0.8%,2019,Folorunso Fatukasi94
357,56,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Kentavius Street95
358,370,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Kentavius Street95
359,289,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Kentavius Street95
360,327,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Kentavius Street95
361,323,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Kentavius Street95
362,489,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Kentavius Street95
363,244,4,0,0.0,0,0,0,0,0,3,8.5,2.8,0.0%,2019,Kentavius Street95
364,57,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Joe Ostman95
365,371,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Joe Ostman95
366,291,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Joe Ostman95
367,316,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Joe Ostman95
368,322,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Joe Ostman95
369,485,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Joe Ostman95
370,301,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Joe Ostman95
371,58,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.4%,2013,B.J. Hill95
372,372,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.4%,2014,B.J. Hill95
373,303,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.4%,2015,B.J. Hill95
374,295,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.4%,2016,B.J. Hill95
375,319,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.4%,2017,B.J. Hill95
376,49,32,15,5.5,2,0,0,0,0,16,99.5,6.2,2.4%,2018,B.J. Hill95
377,143,15,21,1.0,0,0,0,0,0,16,47.6,3.0,2.4%,2019,B.J. Hill95
378,59,0,0,0.0,0,0,0,0,0,16,0.0,0.0,3.0%,2013,Chad Thomas92
379,373,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%,2014,Chad Thomas92
380,302,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%,2015,Chad Thomas92
381,297,0,0,0.0,0,0,0,0,0,16,0.0,0.0,3.0%,2016,Chad Thomas92
382,317,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%,2017,Chad Thomas92
383,492,0,0,0.0,0,0,0,0,0,4,0.0,0.0,3.0%,2018,Chad Thomas92
384,90,17,9,4.0,1,0,0,1,0,16,68.9,4.3,3.0%,2019,Chad Thomas92
385,60,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2013,Andrew Brown93
386,376,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2014,Andrew Brown93
387,300,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2015,Andrew Brown93
388,299,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2016,Andrew Brown93
389,313,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2017,Andrew Brown93
390,493,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2018,Andrew Brown93
391,215,10,4,0.0,0,0,0,0,0,14,18.1,1.3,1.5%,2019,Andrew Brown93
392,61,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.6%,2013,Poona Ford97
393,377,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.6%,2014,Poona Ford97
394,295,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.6%,2015,Poona Ford97
395,300,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.6%,2016,Poona Ford97
396,320,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.6%,2017,Poona Ford97
397,166,13,9,0.0,0,0,0,0,0,11,33.9,3.1,1.6%,2018,Poona Ford97
398,113,21,11,0.5,1,0,0,1,0,15,60.1,4.0,1.6%,2019,Poona Ford97
399,62,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.1%,2013,Marquis Haynes98
400,366,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.1%,2014,Marquis Haynes98
401,293,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.1%,2015,Marquis Haynes98
402,293,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.1%,2016,Marquis Haynes98
403,335,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.1%,2017,Marquis Haynes98
404,495,1,1,0.0,0,0,0,0,0,4,0.0,0.0,3.1%,2018,Marquis Haynes98
405,298,4,6,1.0,0,0,0,1,0,11,0.0,0.0,3.1%,2019,Marquis Haynes98
406,63,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,RJ McIntosh90
407,361,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,RJ McIntosh90
408,297,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,RJ McIntosh90
409,308,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,RJ McIntosh90
410,330,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,RJ McIntosh90
411,242,5,0,0.0,0,0,0,0,0,6,7.5,1.3,0.0%,2018,RJ McIntosh90
412,188,5,8,2.0,0,0,0,0,0,12,26.8,2.2,0.0%,2019,RJ McIntosh90
413,64,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2013,Josh Sweat94
414,360,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2014,Josh Sweat94
415,292,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2015,Josh Sweat94
416,311,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2016,Josh Sweat94
417,329,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2017,Josh Sweat94
418,268,1,0,0.0,0,0,0,0,0,9,1.5,0.2,1.5%,2018,Josh Sweat94
419,115,14,5,4.0,1,0,0,0,0,16,59.9,3.7,1.5%,2019,Josh Sweat94
420,66,0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.2%,2013,Rasheem Green98
421,365,0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.2%,2014,Rasheem Green98
422,304,0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.2%,2015,Rasheem Green98
423,313,0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.2%,2016,Rasheem Green98
424,326,0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.2%,2017,Rasheem Green98
425,204,7,2,1.0,0,0,0,0,0,10,18.6,1.9,9.2%,2018,Rasheem Green98
426,76,15,12,4.0,2,0,3,1,0,16,74.3,4.6,9.2%,2019,Rasheem Green98
427,67,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,James Looney49
428,304,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,James Looney49
429,332,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,James Looney49
430,281,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,James Looney49
431,300,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,James Looney49
432,470,0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%,2018,James Looney49
433,465,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,2019,James Looney49
434,68,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2013,Bilal Nichols98
435,305,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2014,Bilal Nichols98
436,333,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2015,Bilal Nichols98
437,287,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2016,Bilal Nichols98
438,309,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2017,Bilal Nichols98
439,90,20,8,3.0,0,0,2,1,0,14,72.7,5.2,0.8%,2018,Bilal Nichols98
440,158,15,12,0.0,1,0,0,1,0,13,39.8,3.1,0.8%,2019,Bilal Nichols98
441,69,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2013,Kylie Fitts49
442,306,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2014,Kylie Fitts49
443,334,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2015,Kylie Fitts49
444,288,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2016,Kylie Fitts49
445,308,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2017,Kylie Fitts49
446,471,0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.7%,2018,Kylie Fitts49
447,284,0,2,0.0,0,0,0,0,0,4,1.6,0.4,0.7%,2019,Kylie Fitts49
448,71,0,0,0.0,0,0,0,0,0,3,0.0,0.0,2.4%,2013,Justin Jones93
449,310,0,0,0.0,0,0,0,0,0,16,0.0,0.0,2.4%,2014,Justin Jones93
450,336,0,0,0.0,0,0,0,0,0,15,0.0,0.0,2.4%,2015,Justin Jones93
451,274,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.4%,2016,Justin Jones93
452,338,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.4%,2017,Justin Jones93
453,201,6,10,0.5,0,0,0,0,0,11,18.8,1.7,2.4%,2018,Justin Jones93
454,145,18,12,0.0,1,0,1,0,0,12,46.7,3.9,2.4%,2019,Justin Jones93
455,72,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2013,Olasunkanmi Adeniyi92
456,311,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2014,Olasunkanmi Adeniyi92
457,331,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2015,Olasunkanmi Adeniyi92
458,273,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2016,Olasunkanmi Adeniyi92
459,316,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2017,Olasunkanmi Adeniyi92
460,276,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.7%,2018,Olasunkanmi Adeniyi92
461,280,1,1,0.0,0,0,0,0,0,16,2.3,0.1,0.7%,2019,Olasunkanmi Adeniyi92
462,73,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Kendal Vickers64
463,293,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Kendal Vickers64
464,338,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Kendal Vickers64
465,275,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Kendal Vickers64
466,331,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Kendal Vickers64
467,478,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Kendal Vickers64
468,460,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Kendal Vickers64
469,74,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2013,Breeland Speaks57
470,283,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2014,Breeland Speaks57
471,324,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2015,Breeland Speaks57
472,320,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2016,Breeland Speaks57
473,337,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2017,Breeland Speaks57
474,109,15,9,1.5,0,0,1,2,0,16,57.7,3.6,1.5%,2018,Breeland Speaks57
475,463,0,0,0.0,0,0,0,0,0,1,0.0,0.0,1.5%,2019,Breeland Speaks57
476,75,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2013,Zach Sieler92
477,291,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2014,Zach Sieler92
478,339,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2015,Zach Sieler92
479,276,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2016,Zach Sieler92
480,336,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2017,Zach Sieler92
481,272,1,0,0.0,0,0,0,0,0,2,1.5,0.8,0.8%,2018,Zach Sieler92
482,209,5,6,1.0,2,0,0,0,0,8,21.6,2.7,0.8%,2019,Zach Sieler92
483,76,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2013,Nathan Shepherd97
484,280,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2014,Nathan Shepherd97
485,330,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2015,Nathan Shepherd97
486,277,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2016,Nathan Shepherd97
487,307,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2017,Nathan Shepherd97
488,197,6,10,0.0,0,0,0,0,0,16,21.8,1.4,0.8%,2018,Nathan Shepherd97
489,171,6,5,2.0,0,0,0,0,0,10,33.4,3.3,0.8%,2019,Nathan Shepherd97
490,77,0,0,0.0,0,0,0,0,0,0,0.0,0.0,8.1%,2013,Christian Wilkins94
491,289,0,0,0.0,0,0,0,0,0,0,0.0,0.0,8.1%,2014,Christian Wilkins94
492,329,0,0,0.0,0,0,0,0,0,0,0.0,0.0,8.1%,2015,Christian Wilkins94
493,279,0,0,0.0,0,0,0,0,0,0,0.0,0.0,8.1%,2016,Christian Wilkins94
494,304,0,0,0.0,0,0,0,0,0,0,0.0,0.0,8.1%,2017,Christian Wilkins94
495,499,0,0,0.0,0,0,0,0,0,0,0.0,0.0,8.1%,2018,Christian Wilkins94
496,67,30,26,2.0,2,0,0,0,0,16,83.3,5.2,8.1%,2019,Christian Wilkins94
497,78,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2013,Kemoko Turay57
498,288,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2014,Kemoko Turay57
499,322,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2015,Kemoko Turay57
500,317,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2016,Kemoko Turay57
501,305,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2017,Kemoko Turay57
502,500,11,4,4.0,0,0,1,0,0,14,0.0,0.0,0.8%,2018,Kemoko Turay57
503,458,2,3,1.5,0,0,1,0,0,4,0.0,0.0,0.8%,2019,Kemoko Turay57
504,79,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Sione Teuhema46
505,282,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Sione Teuhema46
506,321,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Sione Teuhema46
507,319,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Sione Teuhema46
508,333,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Sione Teuhema46
509,503,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Sione Teuhema46
510,462,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Sione Teuhema46
511,80,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.5%,2013,Derrick Nnadi91
512,364,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.5%,2014,Derrick Nnadi91
513,299,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.5%,2015,Derrick Nnadi91
514,314,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.5%,2016,Derrick Nnadi91
515,327,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.5%,2017,Derrick Nnadi91
516,153,17,18,0.0,0,0,0,0,0,16,40.0,2.5,6.5%,2018,Derrick Nnadi91
517,82,18,30,1.0,1,1,1,0,0,16,71.8,4.5,6.5%,2019,Derrick Nnadi91
518,81,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2013,Tim Settle97
519,380,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2014,Tim Settle97
520,290,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2015,Tim Settle97
521,310,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2016,Tim Settle97
522,325,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2017,Tim Settle97
523,226,5,1,0.0,0,0,0,0,0,16,10.8,0.7,0.8%,2018,Tim Settle97
524,180,9,5,2.0,0,0,0,0,0,15,30.4,2.0,0.8%,2019,Tim Settle97
525,82,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Devaroe Lawrence93
526,335,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Devaroe Lawrence93
527,390,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Devaroe Lawrence93
528,272,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Devaroe Lawrence93
529,356,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Devaroe Lawrence93
530,324,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,2018,Devaroe Lawrence93
531,197,4,4,0.0,1,1,0,1,0,11,24.7,2.2,0.0%,2019,Devaroe Lawrence93
532,83,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%,2013,Rashaad Coward69
533,388,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%,2014,Rashaad Coward69
534,398,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%,2015,Rashaad Coward69
535,292,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%,2016,Rashaad Coward69
536,360,0,0,0.0,0,0,0,0,0,1,0.0,0.0,1.0%,2017,Rashaad Coward69
537,303,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%,2018,Rashaad Coward69
538,300,0,0,0.0,0,0,0,0,0,13,0.0,0.0,1.0%,2019,Rashaad Coward69
539,84,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Shakir Soto58
540,392,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Shakir Soto58
541,399,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Shakir Soto58
542,278,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Shakir Soto58
543,361,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Shakir Soto58
544,302,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Shakir Soto58
545,302,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Shakir Soto58
546,85,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Jeremiah Valoaga94
547,323,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Jeremiah Valoaga94
548,407,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Jeremiah Valoaga94
549,291,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Jeremiah Valoaga94
