,Rank,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,OWN,Year,PlayerID
356,764,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Alijah Holder49
357,699,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Alijah Holder49
358,662,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Alijah Holder49
359,612,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Alijah Holder49
360,625,0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%,2019,Alijah Holder49
361,182,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Iman Marshall37
362,780,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Iman Marshall37
363,765,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Iman Marshall37
364,688,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Iman Marshall37
365,661,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Iman Marshall37
366,613,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Iman Marshall37
367,626,0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%,2019,Iman Marshall37
368,183,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Jordan Brown39
369,781,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Jordan Brown39
370,766,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Jordan Brown39
371,689,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Jordan Brown39
372,652,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Jordan Brown39
373,614,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Jordan Brown39
374,627,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Jordan Brown39
375,184,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2013,Keisean Nixon22
376,782,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2014,Keisean Nixon22
377,767,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2015,Keisean Nixon22
378,690,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2016,Keisean Nixon22
379,653,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2017,Keisean Nixon22
380,615,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2018,Keisean Nixon22
381,313,3,0,0.0,1,0,0,0,0,14,6.0,0.4,0.4%,2019,Keisean Nixon22
382,185,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2013,Montre Hartage
383,783,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2014,Montre Hartage
384,740,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2015,Montre Hartage
385,691,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2016,Montre Hartage
386,654,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2017,Montre Hartage
387,609,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2018,Montre Hartage
388,289,5,2,0.0,1,0,0,0,0,4,10.5,2.6,0.5%,2019,Montre Hartage
389,186,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Nate Brooks30
390,785,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Nate Brooks30
391,736,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Nate Brooks30
392,693,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Nate Brooks30
393,656,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Nate Brooks30
394,618,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Nate Brooks30
395,260,10,1,0.0,2,0,0,0,0,3,18.8,6.3,0.0%,2019,Nate Brooks30
396,187,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Donnie Lewis Jr.37
397,777,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Donnie Lewis Jr.37
398,761,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Donnie Lewis Jr.37
399,719,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Donnie Lewis Jr.37
400,681,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Donnie Lewis Jr.37
401,617,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Donnie Lewis Jr.37
402,623,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Donnie Lewis Jr.37
403,188,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Ken Webster31
404,768,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Ken Webster31
405,737,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Ken Webster31
406,695,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Ken Webster31
407,651,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Ken Webster31
408,619,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Ken Webster31
409,237,17,2,0.0,1,0,0,0,0,8,28.6,3.6,0.0%,2019,Ken Webster31
410,189,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2013,Lonnie Johnson Jr.32
411,767,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2014,Lonnie Johnson Jr.32
412,738,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2015,Lonnie Johnson Jr.32
413,696,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2016,Lonnie Johnson Jr.32
414,657,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2017,Lonnie Johnson Jr.32
415,620,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2018,Lonnie Johnson Jr.32
416,176,31,7,0.0,7,0,0,0,0,14,62.4,4.5,0.9%,2019,Lonnie Johnson Jr.32
417,190,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2013,Isaiah Johnson31
418,421,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Isaiah Johnson31
419,520,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Isaiah Johnson31
420,754,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2014,Isaiah Johnson31
421,523,0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.0%,2015,Isaiah Johnson31
422,739,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2015,Isaiah Johnson31
423,562,0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%,2016,Isaiah Johnson31
424,697,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2016,Isaiah Johnson31
425,294,1,4,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,2017,Isaiah Johnson31
426,528,0,0,0.0,0,0,0,1,1,4,0.0,0.0,0.0%,2017,Isaiah Johnson31
427,658,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2017,Isaiah Johnson31
428,147,40,5,0.0,2,1,0,1,0,15,75.8,5.1,0.0%,2018,Isaiah Johnson31
429,520,0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%,2018,Isaiah Johnson31
430,621,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2018,Isaiah Johnson31
431,356,0,0,0.0,1,0,0,0,0,5,1.5,0.3,0.9%,2019,Isaiah Johnson31
432,479,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Isaiah Johnson31
433,500,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,2019,Isaiah Johnson31
434,191,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Mark Fields32
435,755,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Mark Fields32
436,741,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Mark Fields32
437,698,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Mark Fields32
438,659,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Mark Fields32
439,572,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Mark Fields32
440,607,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,2019,Mark Fields32
441,192,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.5%,2013,Nik Needham40
442,776,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.5%,2014,Nik Needham40
443,760,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.5%,2015,Nik Needham40
444,718,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.5%,2016,Nik Needham40
445,680,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.5%,2017,Nik Needham40
446,622,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.5%,2018,Nik Needham40
447,74,41,13,1.0,11,2,1,0,0,12,108.5,9.0,4.5%,2019,Nik Needham40
448,194,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2013,Jimmy Moreland32
449,738,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2014,Jimmy Moreland32
450,733,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2015,Jimmy Moreland32
451,706,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2016,Jimmy Moreland32
452,667,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2017,Jimmy Moreland32
453,630,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2018,Jimmy Moreland32
454,174,32,9,0.0,4,0,0,0,0,14,63.6,4.5,0.9%,2019,Jimmy Moreland32
455,195,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Stephen Denmark37
456,731,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Stephen Denmark37
457,715,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Stephen Denmark37
458,671,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Stephen Denmark37
459,634,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Stephen Denmark37
460,592,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Stephen Denmark37
461,613,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Stephen Denmark37
462,196,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2013,Brandon Watson40
463,732,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2014,Brandon Watson40
464,716,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2015,Brandon Watson40
465,672,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2016,Brandon Watson40
466,635,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2017,Brandon Watson40
467,608,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2018,Brandon Watson40
468,348,1,0,0.0,0,0,0,0,0,8,1.5,0.2,0.4%,2019,Brandon Watson40
469,197,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Saivion Smith26
470,733,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Saivion Smith26
471,717,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Saivion Smith26
472,673,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Saivion Smith26
473,636,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Saivion Smith26
474,624,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Saivion Smith26
475,615,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Saivion Smith26
476,198,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Picasso Nelson Jr.43
477,728,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Picasso Nelson Jr.43
478,718,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Picasso Nelson Jr.43
479,687,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Picasso Nelson Jr.43
480,650,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Picasso Nelson Jr.43
481,625,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Picasso Nelson Jr.43
482,616,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Picasso Nelson Jr.43
483,199,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Malik Gant42
484,734,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Malik Gant42
485,719,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Malik Gant42
486,701,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Malik Gant42
487,638,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Malik Gant42
488,626,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Malik Gant42
489,617,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Malik Gant42
490,200,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Kyron Brown35
491,735,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Kyron Brown35
492,720,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Kyron Brown35
493,703,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Kyron Brown35
494,663,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Kyron Brown35
495,627,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Kyron Brown35
496,306,5,0,0.0,0,0,0,0,0,3,7.5,2.5,0.0%,2019,Kyron Brown35
497,202,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Tim Harris35
498,737,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Tim Harris35
499,722,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Tim Harris35
500,705,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Tim Harris35
501,666,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Tim Harris35
502,629,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Tim Harris35
503,619,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Tim Harris35
504,203,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2013,Blessuan Austin31
505,739,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2014,Blessuan Austin31
506,723,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2015,Blessuan Austin31
507,707,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2016,Blessuan Austin31
508,668,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2017,Blessuan Austin31
509,631,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2018,Blessuan Austin31
510,208,19,6,0.0,4,0,1,0,0,7,43.1,6.2,0.9%,2019,Blessuan Austin31
511,204,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%,2013,Corey Ballentine25
512,775,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%,2014,Corey Ballentine25
513,750,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%,2015,Corey Ballentine25
514,717,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%,2016,Corey Ballentine25
515,679,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%,2017,Corey Ballentine25
516,632,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%,2018,Corey Ballentine25
517,222,20,5,0.0,2,0,0,0,0,13,36.9,2.8,2.7%,2019,Corey Ballentine25
518,205,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%,2013,Kendall Sheffield20
519,740,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%,2014,Kendall Sheffield20
520,734,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%,2015,Kendall Sheffield20
521,708,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%,2016,Kendall Sheffield20
522,669,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%,2017,Kendall Sheffield20
523,623,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%,2018,Kendall Sheffield20
524,178,30,13,0.0,3,0,0,0,0,16,59.4,3.7,2.7%,2019,Kendall Sheffield20
525,209,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2013,Bryce Hall34
526,751,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2014,Bryce Hall34
527,754,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2015,Bryce Hall34
528,711,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2016,Bryce Hall34
529,664,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2017,Bryce Hall34
530,636,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2018,Bryce Hall34
531,620,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2019,Bryce Hall34
532,211,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2013,David Long51
533,771,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2014,David Long51
534,756,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2015,David Long51
535,713,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2016,David Long51
536,675,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2017,David Long51
537,638,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2018,David Long51
538,273,7,1,0.0,2,0,0,0,0,8,14.3,1.8,0.9%,2019,David Long51
539,212,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2013,Justin Layne31
540,772,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2014,Justin Layne31
541,757,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2015,Justin Layne31
542,714,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2016,Justin Layne31
543,676,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2017,Justin Layne31
544,639,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2018,Justin Layne31
545,621,0,0,0.0,0,0,0,0,0,10,0.0,0.0,0.9%,2019,Justin Layne31
546,213,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.6%,2013,Jamel Dean35
547,773,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.6%,2014,Jamel Dean35
548,758,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.6%,2015,Jamel Dean35
549,715,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.6%,2016,Jamel Dean35
550,677,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.6%,2017,Jamel Dean35
551,640,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.6%,2018,Jamel Dean35
552,170,16,5,0.0,17,2,0,0,0,13,65.8,5.1,3.6%,2019,Jamel Dean35
553,215,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,T.J. Carter
554,349,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,T.J. Carter
555,364,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,T.J. Carter
556,389,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,T.J. Carter
557,347,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,T.J. Carter
558,412,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,T.J. Carter
559,520,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,T.J. Carter
560,216,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,DeMarkus Acy49
561,345,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,DeMarkus Acy49
562,362,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,DeMarkus Acy49
563,397,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,DeMarkus Acy49
564,338,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,DeMarkus Acy49
565,349,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,DeMarkus Acy49
566,432,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,DeMarkus Acy49
567,244,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Chris Williamson6
568,378,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Chris Williamson6
569,389,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Chris Williamson6
570,379,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Chris Williamson6
571,392,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Chris Williamson6
572,364,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Chris Williamson6
573,423,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Chris Williamson6
574,245,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Elijah Riley23
575,367,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Elijah Riley23
576,380,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Elijah Riley23
577,400,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Elijah Riley23
578,377,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Elijah Riley23
579,374,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Elijah Riley23
580,447,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Elijah Riley23
581,247,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Tino Ellis
582,352,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Tino Ellis
583,382,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Tino Ellis
584,368,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Tino Ellis
585,406,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Tino Ellis
586,373,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Tino Ellis
587,449,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Tino Ellis
588,248,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,L'Jarius Sneed1
589,376,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,L'Jarius Sneed1
590,383,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,L'Jarius Sneed1
591,369,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,L'Jarius Sneed1
592,408,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,L'Jarius Sneed1
593,357,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,L'Jarius Sneed1
594,450,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,L'Jarius Sneed1
595,249,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Debione Renfro
596,381,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Debione Renfro
597,384,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Debione Renfro
598,370,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Debione Renfro
599,409,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Debione Renfro
600,358,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Debione Renfro
601,451,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Debione Renfro
602,250,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Javaris Davis13
603,386,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Javaris Davis13
604,385,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Javaris Davis13
605,371,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Javaris Davis13
606,407,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Javaris Davis13
607,359,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Javaris Davis13
608,444,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Javaris Davis13
609,251,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,James Pierre23
610,385,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,James Pierre23
611,386,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,James Pierre23
612,372,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,James Pierre23
613,403,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,James Pierre23
614,360,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,James Pierre23
615,434,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,James Pierre23
616,252,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Nevelle Clarke34
617,384,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Nevelle Clarke34
618,387,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Nevelle Clarke34
619,373,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Nevelle Clarke34
620,397,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Nevelle Clarke34
621,361,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Nevelle Clarke34
622,429,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Nevelle Clarke34
623,253,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Javelin Guidry28
624,383,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Javelin Guidry28
625,378,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Javelin Guidry28
626,374,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Javelin Guidry28
627,402,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Javelin Guidry28
628,362,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Javelin Guidry28
629,433,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Javelin Guidry28
630,255,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2013,Noah Igbinoghene4
631,380,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2014,Noah Igbinoghene4
632,390,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2015,Noah Igbinoghene4
633,380,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2016,Noah Igbinoghene4
634,393,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2017,Noah Igbinoghene4
635,365,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2018,Noah Igbinoghene4
